%runtime,%setup
1.420211791992187500e+01,1.000000000000000000e+00
1.511812210083007812e+01,1.000000000000000000e+00
1.467418670654296875e+01,1.000000000000000000e+00
1.408791542053222656e+01,1.000000000000000000e+00
8.790969848632812500e+00,1.000000000000000000e+00
1.452898979187011719e+01,1.000000000000000000e+00
1.426410675048828125e+01,1.000000000000000000e+00
1.432609558105468750e+01,1.000000000000000000e+00
1.503181457519531250e+01,1.000000000000000000e+00
1.480603218078613281e+01,1.000000000000000000e+00
1.545596122741699219e+01,1.000000000000000000e+00
1.494908332824707031e+01,1.000000000000000000e+00
1.523590087890625000e+01,1.000000000000000000e+00
1.560807228088378906e+01,1.000000000000000000e+00
1.489591598510742188e+01,1.000000000000000000e+00
1.484179496765136719e+01,1.000000000000000000e+00
1.511406898498535156e+01,1.000000000000000000e+00
1.600193977355957031e+01,1.000000000000000000e+00
1.532888412475585938e+01,1.000000000000000000e+00
1.561403274536132812e+01,1.000000000000000000e+00
1.450109481811523438e+01,1.000000000000000000e+00
1.446914672851562500e+01,1.000000000000000000e+00
1.419997215270996094e+01,1.000000000000000000e+00
1.533293724060058594e+01,1.000000000000000000e+00
1.511693000793457031e+01,1.000000000000000000e+00
1.470613479614257812e+01,1.000000000000000000e+00
1.430702209472656250e+01,1.000000000000000000e+00
1.493787765502929688e+01,1.000000000000000000e+00
1.490306854248046875e+01,1.000000000000000000e+00
1.451802253723144531e+01,1.000000000000000000e+00
1.421713829040527344e+01,1.000000000000000000e+00
1.537394523620605469e+01,1.000000000000000000e+00
1.528906822204589844e+01,1.000000000000000000e+00
1.423192024230957031e+01,1.000000000000000000e+00
1.492810249328613281e+01,1.000000000000000000e+00
1.456618309020996094e+01,1.000000000000000000e+00
8.074350357055664062e+02,1.000000000000000000e+00
7.598590850830078125e+02,1.000000000000000000e+00
7.191121578216552734e+02,1.000000000000000000e+00
6.744730472564697266e+02,1.000000000000000000e+00
6.312339305877685547e+02,1.000000000000000000e+00
5.865740776062011719e+02,1.000000000000000000e+00
5.430679321289062500e+02,1.000000000000000000e+00
4.986219406127929688e+02,1.000000000000000000e+00
4.548270702362060547e+02,1.000000000000000000e+00
4.139251708984375000e+02,1.000000000000000000e+00
3.698170185089111328e+02,1.000000000000000000e+00
3.249270915985107422e+02,1.000000000000000000e+00
2.818310260772705078e+02,1.000000000000000000e+00
2.404761314392089844e+02,1.000000000000000000e+00
1.972341537475585938e+02,1.000000000000000000e+00
1.521339416503906250e+02,1.000000000000000000e+00
1.121768951416015625e+02,1.000000000000000000e+00
7.138180732727050781e+01,1.000000000000000000e+00
3.412699699401855469e+01,1.000000000000000000e+00
7.376909255981445312e+00,1.000000000000000000e+00
1.502203941345214844e+01,1.000000000000000000e+00
1.428914070129394531e+01,1.000000000000000000e+00
1.549196243286132812e+01,1.000000000000000000e+00
1.266098022460937500e+01,1.000000000000000000e+00
1.312398910522460938e+01,1.000000000000000000e+00
1.543807983398437500e+01,1.000000000000000000e+00
1.960706710815429688e+01,1.000000000000000000e+00
5.944967269897460938e+00,1.000000000000000000e+00
1.586508750915527344e+01,1.000000000000000000e+00
1.400899887084960938e+01,1.000000000000000000e+00
1.531910896301269531e+01,1.000000000000000000e+00
1.684999465942382812e+01,1.000000000000000000e+00
7.384061813354492188e+00,1.000000000000000000e+00
7.884979248046875000e+00,1.000000000000000000e+00
1.484203338623046875e+01,1.000000000000000000e+00
1.443314552307128906e+01,1.000000000000000000e+00
1.473593711853027344e+01,1.000000000000000000e+00
4.683017730712890625e+00,1.000000000000000000e+00
5.207061767578125000e+00,1.000000000000000000e+00
1.553201675415039062e+01,1.000000000000000000e+00
7.977962493896484375e+00,1.000000000000000000e+00
7.074832916259765625e+00,1.000000000000000000e+00
7.495880126953125000e+00,1.000000000000000000e+00
1.494002342224121094e+01,1.000000000000000000e+00
1.487016677856445312e+01,1.000000000000000000e+00
1.438307762145996094e+01,1.000000000000000000e+00
1.537704467773437500e+01,1.000000000000000000e+00
1.472592353820800781e+01,1.000000000000000000e+00
1.469421386718750000e+01,1.000000000000000000e+00
1.801705360412597656e+01,1.000000000000000000e+00
1.428914070129394531e+01,1.000000000000000000e+00
1.473093032836914062e+01,1.000000000000000000e+00
1.440215110778808594e+01,1.000000000000000000e+00
1.435995101928710938e+01,1.000000000000000000e+00
1.433205604553222656e+01,1.000000000000000000e+00
1.508998870849609375e+01,1.000000000000000000e+00
1.430296897888183594e+01,1.000000000000000000e+00
1.425504684448242188e+01,1.000000000000000000e+00
1.520013809204101562e+01,1.000000000000000000e+00
1.427102088928222656e+01,1.000000000000000000e+00
1.477599143981933594e+01,1.000000000000000000e+00
1.562905311584472656e+01,1.000000000000000000e+00
1.489520072937011719e+01,1.000000000000000000e+00
1.429200172424316406e+01,1.000000000000000000e+00
1.605081558227539062e+01,1.000000000000000000e+00
1.416897773742675781e+01,1.000000000000000000e+00
1.492619514465332031e+01,1.000000000000000000e+00
1.443910598754882812e+01,1.000000000000000000e+00
1.616907119750976562e+01,1.000000000000000000e+00
1.702094078063964844e+01,1.000000000000000000e+00
1.415014266967773438e+01,1.000000000000000000e+00
1.491880416870117188e+01,1.000000000000000000e+00
1.425290107727050781e+01,1.000000000000000000e+00
1.787209510803222656e+01,1.000000000000000000e+00
1.787590980529785156e+01,1.000000000000000000e+00
1.092410087585449219e+01,1.000000000000000000e+00
1.521205902099609375e+01,1.000000000000000000e+00
1.408195495605468750e+01,1.000000000000000000e+00
1.581406593322753906e+01,1.000000000000000000e+00
1.482486724853515625e+01,1.000000000000000000e+00
1.434588432312011719e+01,1.000000000000000000e+00
1.515603065490722656e+01,1.000000000000000000e+00
1.412415504455566406e+01,1.000000000000000000e+00
1.447391510009765625e+01,1.000000000000000000e+00
1.781892776489257812e+01,1.000000000000000000e+00
1.456403732299804688e+01,1.000000000000000000e+00
1.473402976989746094e+01,1.000000000000000000e+00
1.425600051879882812e+01,1.000000000000000000e+00
1.693391799926757812e+01,1.000000000000000000e+00
1.474499702453613281e+01,1.000000000000000000e+00
1.511216163635253906e+01,1.000000000000000000e+00
1.460695266723632812e+01,1.000000000000000000e+00
1.459908485412597656e+01,1.000000000000000000e+00
1.507091522216796875e+01,1.000000000000000000e+00
1.476407051086425781e+01,1.000000000000000000e+00
1.493597030639648438e+01,1.000000000000000000e+00
1.527404785156250000e+01,1.000000000000000000e+00
1.499199867248535156e+01,1.000000000000000000e+00
1.474905014038085938e+01,1.000000000000000000e+00
1.456189155578613281e+01,1.000000000000000000e+00
1.478695869445800781e+01,1.000000000000000000e+00
1.496481895446777344e+01,1.000000000000000000e+00
1.415491104125976562e+01,1.000000000000000000e+00
1.496100425720214844e+01,1.000000000000000000e+00
1.545000076293945312e+01,1.000000000000000000e+00
1.453495025634765625e+01,1.000000000000000000e+00
1.413989067077636719e+01,1.000000000000000000e+00
1.427006721496582031e+01,1.000000000000000000e+00
5.319118499755859375e+00,1.000000000000000000e+00
2.318596839904785156e+01,1.000000000000000000e+00
1.433110237121582031e+01,1.000000000000000000e+00
1.489615440368652344e+01,1.000000000000000000e+00
1.501798629760742188e+01,1.000000000000000000e+00
1.414799690246582031e+01,1.000000000000000000e+00
1.495790481567382812e+01,1.000000000000000000e+00
1.448893547058105469e+01,1.000000000000000000e+00
1.550793647766113281e+01,1.000000000000000000e+00
9.953975677490234375e+00,1.000000000000000000e+00
1.546597480773925781e+01,1.000000000000000000e+00
1.535320281982421875e+01,1.000000000000000000e+00
1.555204391479492188e+01,1.000000000000000000e+00
1.464295387268066406e+01,1.000000000000000000e+00
1.482105255126953125e+01,1.000000000000000000e+00
1.446509361267089844e+01,1.000000000000000000e+00
1.554512977600097656e+01,1.000000000000000000e+00
1.479387283325195312e+01,1.000000000000000000e+00
1.465106010437011719e+01,1.000000000000000000e+00
1.531600952148437500e+01,1.000000000000000000e+00
1.569199562072753906e+01,1.000000000000000000e+00
1.435208320617675781e+01,1.000000000000000000e+00
1.516699790954589844e+01,1.000000000000000000e+00
1.484489440917968750e+01,1.000000000000000000e+00
1.457786560058593750e+01,1.000000000000000000e+00
1.492309570312500000e+01,1.000000000000000000e+00
1.418709754943847656e+01,1.000000000000000000e+00
1.420402526855468750e+01,1.000000000000000000e+00
1.481509208679199219e+01,1.000000000000000000e+00
1.431894302368164062e+01,1.000000000000000000e+00
1.469111442565917969e+01,1.000000000000000000e+00
1.444315910339355469e+01,1.000000000000000000e+00
1.427412033081054688e+01,1.000000000000000000e+00
1.548314094543457031e+01,1.000000000000000000e+00
1.432108879089355469e+01,1.000000000000000000e+00
1.415610313415527344e+01,1.000000000000000000e+00
1.502704620361328125e+01,1.000000000000000000e+00
1.477003097534179688e+01,1.000000000000000000e+00
1.427507400512695312e+01,1.000000000000000000e+00
1.441311836242675781e+01,1.000000000000000000e+00
1.426601409912109375e+01,1.000000000000000000e+00
1.410412788391113281e+01,1.000000000000000000e+00
1.551604270935058594e+01,1.000000000000000000e+00
6.104946136474609375e+00,1.000000000000000000e+00
1.479697227478027344e+01,1.000000000000000000e+00
1.471209526062011719e+01,1.000000000000000000e+00
1.494312286376953125e+01,1.000000000000000000e+00
1.413416862487792969e+01,1.000000000000000000e+00
1.481604576110839844e+01,1.000000000000000000e+00
1.404786109924316406e+01,1.000000000000000000e+00
1.414608955383300781e+01,1.000000000000000000e+00
1.459598541259765625e+01,1.000000000000000000e+00
1.482319831848144531e+01,1.000000000000000000e+00
1.475811004638671875e+01,1.000000000000000000e+00
1.459598541259765625e+01,1.000000000000000000e+00
1.482200622558593750e+01,1.000000000000000000e+00
1.521611213684082031e+01,1.000000000000000000e+00
1.473903656005859375e+01,1.000000000000000000e+00
1.435399055480957031e+01,1.000000000000000000e+00
1.443386077880859375e+01,1.000000000000000000e+00
1.445317268371582031e+01,1.000000000000000000e+00
1.470899581909179688e+01,1.000000000000000000e+00
1.463103294372558594e+01,1.000000000000000000e+00
1.491498947143554688e+01,1.000000000000000000e+00
1.448988914489746094e+01,1.000000000000000000e+00
1.493597030639648438e+01,1.000000000000000000e+00
1.414918899536132812e+01,1.000000000000000000e+00
1.491713523864746094e+01,1.000000000000000000e+00
1.439881324768066406e+01,1.000000000000000000e+00
1.479101181030273438e+01,1.000000000000000000e+00
1.487684249877929688e+01,1.000000000000000000e+00
1.505613327026367188e+01,1.000000000000000000e+00
1.455497741699218750e+01,1.000000000000000000e+00
1.476097106933593750e+01,1.000000000000000000e+00
1.507520675659179688e+01,1.000000000000000000e+00
1.469707489013671875e+01,1.000000000000000000e+00
1.592898368835449219e+01,1.000000000000000000e+00
1.410102844238281250e+01,1.000000000000000000e+00
1.508307456970214844e+01,1.000000000000000000e+00
1.447296142578125000e+01,1.000000000000000000e+00
1.495599746704101562e+01,1.000000000000000000e+00
1.472711563110351562e+01,1.000000000000000000e+00
1.424789428710937500e+01,1.000000000000000000e+00
1.518011093139648438e+01,1.000000000000000000e+00
1.455688476562500000e+01,1.000000000000000000e+00
1.448917388916015625e+01,1.000000000000000000e+00
1.518106460571289062e+01,1.000000000000000000e+00
1.427102088928222656e+01,1.000000000000000000e+00
1.465415954589843750e+01,1.000000000000000000e+00
1.448392868041992188e+01,1.000000000000000000e+00
1.546883583068847656e+01,1.000000000000000000e+00
1.419210433959960938e+01,1.000000000000000000e+00
8.122210502624511719e+02,1.000000000000000000e+00
7.740819454193115234e+02,1.000000000000000000e+00
7.314338684082031250e+02,1.000000000000000000e+00
6.866929531097412109e+02,1.000000000000000000e+00
6.430671215057373047e+02,1.000000000000000000e+00
5.985128879547119141e+02,1.000000000000000000e+00
5.548739433288574219e+02,1.000000000000000000e+00
5.103669166564941406e+02,1.000000000000000000e+00
4.664130210876464844e+02,1.000000000000000000e+00
4.262490272521972656e+02,1.000000000000000000e+00
3.814129829406738281e+02,1.000000000000000000e+00
3.343951702117919922e+02,1.000000000000000000e+00
2.917430400848388672e+02,1.000000000000000000e+00
2.482321262359619141e+02,1.000000000000000000e+00
2.103409767150878906e+02,1.000000000000000000e+00
1.661429405212402344e+02,1.000000000000000000e+00
1.272001266479492188e+02,1.000000000000000000e+00
8.301997184753417969e+01,1.000000000000000000e+00
4.527091979980468750e+01,1.000000000000000000e+00
1.582098007202148438e+01,1.000000000000000000e+00
1.451897621154785156e+01,1.000000000000000000e+00
1.426005363464355469e+01,1.000000000000000000e+00
1.722717285156250000e+01,1.000000000000000000e+00
5.934000015258789062e+00,1.000000000000000000e+00
1.505398750305175781e+01,1.000000000000000000e+00
1.433897018432617188e+01,1.000000000000000000e+00
1.464009284973144531e+01,1.000000000000000000e+00
1.460194587707519531e+01,1.000000000000000000e+00
1.409196853637695312e+01,1.000000000000000000e+00
1.416397094726562500e+01,1.000000000000000000e+00
1.416301727294921875e+01,1.000000000000000000e+00
1.473879814147949219e+01,1.000000000000000000e+00
1.414394378662109375e+01,1.000000000000000000e+00
1.411104202270507812e+01,1.000000000000000000e+00
1.438188552856445312e+01,1.000000000000000000e+00
1.390099525451660156e+01,1.000000000000000000e+00
1.389694213867187500e+01,1.000000000000000000e+00
1.390910148620605469e+01,1.000000000000000000e+00
1.406002044677734375e+01,1.000000000000000000e+00
1.439023017883300781e+01,1.000000000000000000e+00
1.416182518005371094e+01,1.000000000000000000e+00
1.408004760742187500e+01,1.000000000000000000e+00
1.408720016479492188e+01,1.000000000000000000e+00
1.404118537902832031e+01,1.000000000000000000e+00
1.403307914733886719e+01,1.000000000000000000e+00
1.435399055480957031e+01,1.000000000000000000e+00
1.415681838989257812e+01,1.000000000000000000e+00
1.494503021240234375e+01,1.000000000000000000e+00
1.555204391479492188e+01,1.000000000000000000e+00
1.415300369262695312e+01,1.000000000000000000e+00
1.685118675231933594e+01,1.000000000000000000e+00
1.423716545104980469e+01,1.000000000000000000e+00
1.431608200073242188e+01,1.000000000000000000e+00
9.108066558837890625e+00,1.000000000000000000e+00
1.456713676452636719e+01,1.000000000000000000e+00
1.411700248718261719e+01,1.000000000000000000e+00
1.428890228271484375e+01,1.000000000000000000e+00
1.501989364624023438e+01,1.000000000000000000e+00
1.410794258117675781e+01,1.000000000000000000e+00
1.422905921936035156e+01,1.000000000000000000e+00
1.504492759704589844e+01,1.000000000000000000e+00
1.407098770141601562e+01,1.000000000000000000e+00
1.436305046081542969e+01,1.000000000000000000e+00
1.467490196228027344e+01,1.000000000000000000e+00
1.546502113342285156e+01,1.000000000000000000e+00
1.448011398315429688e+01,1.000000000000000000e+00
1.461386680603027344e+01,1.000000000000000000e+00
1.402997970581054688e+01,1.000000000000000000e+00
1.435995101928710938e+01,1.000000000000000000e+00
1.420283317565917969e+01,1.000000000000000000e+00
1.417613029479980469e+01,1.000000000000000000e+00
1.464796066284179688e+01,1.000000000000000000e+00
1.401710510253906250e+01,1.000000000000000000e+00
1.463913917541503906e+01,1.000000000000000000e+00
1.406693458557128906e+01,1.000000000000000000e+00
1.455307006835937500e+01,1.000000000000000000e+00
1.405286788940429688e+01,1.000000000000000000e+00
1.403093338012695312e+01,1.000000000000000000e+00
1.470708847045898438e+01,1.000000000000000000e+00
1.403498649597167969e+01,1.000000000000000000e+00
1.410007476806640625e+01,1.000000000000000000e+00
1.455688476562500000e+01,1.000000000000000000e+00
1.505517959594726562e+01,1.000000000000000000e+00
9.862899780273437500e+00,1.000000000000000000e+00
1.430487632751464844e+01,1.000000000000000000e+00
1.430201530456542969e+01,1.000000000000000000e+00
1.410388946533203125e+01,1.000000000000000000e+00
1.443791389465332031e+01,1.000000000000000000e+00
1.398706436157226562e+01,1.000000000000000000e+00
1.435303688049316406e+01,1.000000000000000000e+00
1.445698738098144531e+01,1.000000000000000000e+00
1.514601707458496094e+01,1.000000000000000000e+00
1.472997665405273438e+01,1.000000000000000000e+00
1.425695419311523438e+01,1.000000000000000000e+00
1.479506492614746094e+01,1.000000000000000000e+00
1.406598091125488281e+01,1.000000000000000000e+00
1.466608047485351562e+01,1.000000000000000000e+00
1.473522186279296875e+01,1.000000000000000000e+00
1.400899887084960938e+01,1.000000000000000000e+00
1.414799690246582031e+01,1.000000000000000000e+00
1.448798179626464844e+01,1.000000000000000000e+00
1.400494575500488281e+01,1.000000000000000000e+00
1.389884948730468750e+01,1.000000000000000000e+00
1.443481445312500000e+01,1.000000000000000000e+00
1.411604881286621094e+01,1.000000000000000000e+00
1.405191421508789062e+01,1.000000000000000000e+00
1.441884040832519531e+01,1.000000000000000000e+00
1.492786407470703125e+01,1.000000000000000000e+00
1.573085784912109375e+01,1.000000000000000000e+00
1.454687118530273438e+01,1.000000000000000000e+00
1.460719108581542969e+01,1.000000000000000000e+00
1.428580284118652344e+01,1.000000000000000000e+00
1.409006118774414062e+01,1.000000000000000000e+00
1.409792900085449219e+01,1.000000000000000000e+00
1.494288444519042969e+01,1.000000000000000000e+00
1.463198661804199219e+01,1.000000000000000000e+00
1.552510261535644531e+01,1.000000000000000000e+00
1.461791992187500000e+01,1.000000000000000000e+00
1.424694061279296875e+01,1.000000000000000000e+00
1.424789428710937500e+01,1.000000000000000000e+00
1.476502418518066406e+01,1.000000000000000000e+00
1.492094993591308594e+01,1.000000000000000000e+00
1.399493217468261719e+01,1.000000000000000000e+00
1.463890075683593750e+01,1.000000000000000000e+00
1.500105857849121094e+01,1.000000000000000000e+00
1.436090469360351562e+01,1.000000000000000000e+00
7.651090621948242188e+00,1.000000000000000000e+00
1.604199409484863281e+01,1.000000000000000000e+00
1.438403129577636719e+01,1.000000000000000000e+00
1.413607597351074219e+01,1.000000000000000000e+00
1.035284996032714844e+01,1.000000000000000000e+00
1.417398452758789062e+01,1.000000000000000000e+00
1.419281959533691406e+01,1.000000000000000000e+00
1.409482955932617188e+01,1.000000000000000000e+00
1.404595375061035156e+01,1.000000000000000000e+00
9.675979614257812500e+00,1.000000000000000000e+00
1.521921157836914062e+01,1.000000000000000000e+00
1.445889472961425781e+01,1.000000000000000000e+00
1.419186592102050781e+01,1.000000000000000000e+00
1.419401168823242188e+01,1.000000000000000000e+00
1.874804496765136719e+01,1.000000000000000000e+00
4.904985427856445312e+00,1.000000000000000000e+00
1.409006118774414062e+01,1.000000000000000000e+00
1.450681686401367188e+01,1.000000000000000000e+00
1.546001434326171875e+01,1.000000000000000000e+00
1.519608497619628906e+01,1.000000000000000000e+00
1.447606086730957031e+01,1.000000000000000000e+00
1.453208923339843750e+01,1.000000000000000000e+00
1.492905616760253906e+01,1.000000000000000000e+00
8.152961730957031250e+00,1.000000000000000000e+00
1.587200164794921875e+01,1.000000000000000000e+00
1.712298393249511719e+01,1.000000000000000000e+00
1.421999931335449219e+01,1.000000000000000000e+00
1.460099220275878906e+01,1.000000000000000000e+00
1.460409164428710938e+01,1.000000000000000000e+00
1.573681831359863281e+01,1.000000000000000000e+00
1.421785354614257812e+01,1.000000000000000000e+00
1.397490501403808594e+01,1.000000000000000000e+00
1.405215263366699219e+01,1.000000000000000000e+00
1.413702964782714844e+01,1.000000000000000000e+00
1.409316062927246094e+01,1.000000000000000000e+00
1.395392417907714844e+01,1.000000000000000000e+00
5.543947219848632812e+00,1.000000000000000000e+00
1.451611518859863281e+01,1.000000000000000000e+00
1.435399055480957031e+01,1.000000000000000000e+00
1.446080207824707031e+01,1.000000000000000000e+00
1.370501518249511719e+01,1.000000000000000000e+00
1.394796371459960938e+01,1.000000000000000000e+00
1.393604278564453125e+01,1.000000000000000000e+00
1.508522033691406250e+01,1.000000000000000000e+00
1.396298408508300781e+01,1.000000000000000000e+00
1.400780677795410156e+01,1.000000000000000000e+00
1.436614990234375000e+01,1.000000000000000000e+00
1.495504379272460938e+01,1.000000000000000000e+00
1.421403884887695312e+01,1.000000000000000000e+00
1.435208320617675781e+01,1.000000000000000000e+00
1.404309272766113281e+01,1.000000000000000000e+00
1.474380493164062500e+01,1.000000000000000000e+00
1.476883888244628906e+01,1.000000000000000000e+00
1.495313644409179688e+01,1.000000000000000000e+00
1.432895660400390625e+01,1.000000000000000000e+00
1.431608200073242188e+01,1.000000000000000000e+00
1.427912712097167969e+01,1.000000000000000000e+00
1.423597335815429688e+01,1.000000000000000000e+00
4.985094070434570312e+00,1.000000000000000000e+00
1.446104049682617188e+01,1.000000000000000000e+00
1.392912864685058594e+01,1.000000000000000000e+00
1.390314102172851562e+01,1.000000000000000000e+00
4.244089126586914062e+00,1.000000000000000000e+00
5.839109420776367188e+00,1.000000000000000000e+00
4.832983016967773438e+00,1.000000000000000000e+00
1.475405693054199219e+01,1.000000000000000000e+00
1.483511924743652344e+01,1.000000000000000000e+00
2.057003974914550781e+01,1.000000000000000000e+00
1.403808593750000000e+01,1.000000000000000000e+00
1.432609558105468750e+01,1.000000000000000000e+00
1.428294181823730469e+01,1.000000000000000000e+00
1.489400863647460938e+01,1.000000000000000000e+00
1.497888565063476562e+01,1.000000000000000000e+00
1.422286033630371094e+01,1.000000000000000000e+00
8.351080417633056641e+02,1.000000000000000000e+00
7.885591983795166016e+02,1.000000000000000000e+00
7.443249225616455078e+02,1.000000000000000000e+00
7.019670009613037109e+02,1.000000000000000000e+00
6.581439971923828125e+02,1.000000000000000000e+00
6.148998737335205078e+02,1.000000000000000000e+00
5.707240104675292969e+02,1.000000000000000000e+00
5.276150703430175781e+02,1.000000000000000000e+00
4.829850196838378906e+02,1.000000000000000000e+00
4.433979988098144531e+02,1.000000000000000000e+00
3.984801769256591797e+02,1.000000000000000000e+00
3.545038700103759766e+02,1.000000000000000000e+00
3.105220794677734375e+02,1.000000000000000000e+00
2.674548625946044922e+02,1.000000000000000000e+00
2.275500297546386719e+02,1.000000000000000000e+00
1.838989257812500000e+02,1.000000000000000000e+00
1.388709545135498047e+02,1.000000000000000000e+00
9.856009483337402344e+01,1.000000000000000000e+00
5.689692497253417969e+01,1.000000000000000000e+00
2.279710769653320312e+01,1.000000000000000000e+00
4.807949066162109375e+00,1.000000000000000000e+00
1.851391792297363281e+01,1.000000000000000000e+00
1.415801048278808594e+01,1.000000000000000000e+00
1.462793350219726562e+01,1.000000000000000000e+00
1.431393623352050781e+01,1.000000000000000000e+00
1.433277130126953125e+01,1.000000000000000000e+00
1.438784599304199219e+01,1.000000000000000000e+00
1.539802551269531250e+01,1.000000000000000000e+00
1.397919654846191406e+01,1.000000000000000000e+00
1.416182518005371094e+01,1.000000000000000000e+00
1.521205902099609375e+01,1.000000000000000000e+00
1.386213302612304688e+01,1.000000000000000000e+00
1.434803009033203125e+01,1.000000000000000000e+00
1.486301422119140625e+01,1.000000000000000000e+00
1.443314552307128906e+01,1.000000000000000000e+00
1.495885848999023438e+01,1.000000000000000000e+00
1.432895660400390625e+01,1.000000000000000000e+00
1.779079437255859375e+01,1.000000000000000000e+00
1.405596733093261719e+01,1.000000000000000000e+00
1.494598388671875000e+01,1.000000000000000000e+00
1.588201522827148438e+01,1.000000000000000000e+00
1.453900337219238281e+01,1.000000000000000000e+00
1.425790786743164062e+01,1.000000000000000000e+00
1.481914520263671875e+01,1.000000000000000000e+00
1.439118385314941406e+01,1.000000000000000000e+00
1.393699645996093750e+01,1.000000000000000000e+00
1.521587371826171875e+01,1.000000000000000000e+00
1.427698135375976562e+01,1.000000000000000000e+00
8.378982543945312500e+00,1.000000000000000000e+00
1.499986648559570312e+01,1.000000000000000000e+00
1.487398147583007812e+01,1.000000000000000000e+00
1.433420181274414062e+01,1.000000000000000000e+00
1.493501663208007812e+01,1.000000000000000000e+00
1.437878608703613281e+01,1.000000000000000000e+00
1.771616935729980469e+01,1.000000000000000000e+00
1.747107505798339844e+01,1.000000000000000000e+00
1.413989067077636719e+01,1.000000000000000000e+00
1.535606384277343750e+01,1.000000000000000000e+00
1.413393020629882812e+01,1.000000000000000000e+00
1.510405540466308594e+01,1.000000000000000000e+00
1.427483558654785156e+01,1.000000000000000000e+00
1.480293273925781250e+01,1.000000000000000000e+00
1.409697532653808594e+01,1.000000000000000000e+00
5.285024642944335938e+00,1.000000000000000000e+00
1.641798019409179688e+01,1.000000000000000000e+00
1.440906524658203125e+01,1.000000000000000000e+00
1.416397094726562500e+01,1.000000000000000000e+00
1.425600051879882812e+01,1.000000000000000000e+00
1.245379447937011719e+01,1.000000000000000000e+00
1.789999008178710938e+01,1.000000000000000000e+00
1.387500762939453125e+01,1.000000000000000000e+00
1.551795005798339844e+01,1.000000000000000000e+00
1.452207565307617188e+01,1.000000000000000000e+00
1.466417312622070312e+01,1.000000000000000000e+00
1.414895057678222656e+01,1.000000000000000000e+00
1.485991477966308594e+01,1.000000000000000000e+00
1.413202285766601562e+01,1.000000000000000000e+00
1.456999778747558594e+01,1.000000000000000000e+00
1.397418975830078125e+01,1.000000000000000000e+00
1.653790473937988281e+01,1.000000000000000000e+00
1.457190513610839844e+01,1.000000000000000000e+00
1.736998558044433594e+01,1.000000000000000000e+00
1.425600051879882812e+01,1.000000000000000000e+00
1.499891281127929688e+01,1.000000000000000000e+00
1.439213752746582031e+01,1.000000000000000000e+00
1.500296592712402344e+01,1.000000000000000000e+00
1.398491859436035156e+01,1.000000000000000000e+00
1.595616340637207031e+01,1.000000000000000000e+00
1.437091827392578125e+01,1.000000000000000000e+00
1.502585411071777344e+01,1.000000000000000000e+00
1.463389396667480469e+01,1.000000000000000000e+00
1.620078086853027344e+01,1.000000000000000000e+00
1.432204246520996094e+01,1.000000000000000000e+00
1.563310623168945312e+01,1.000000000000000000e+00
1.505303382873535156e+01,1.000000000000000000e+00
1.477694511413574219e+01,1.000000000000000000e+00
1.591491699218750000e+01,1.000000000000000000e+00
4.746198654174804688e+00,1.000000000000000000e+00
1.470804214477539062e+01,1.000000000000000000e+00
1.464200019836425781e+01,1.000000000000000000e+00
1.436495780944824219e+01,1.000000000000000000e+00
1.453590393066406250e+01,1.000000000000000000e+00
1.475095748901367188e+01,1.000000000000000000e+00
1.556897163391113281e+01,1.000000000000000000e+00
1.499605178833007812e+01,1.000000000000000000e+00
1.449298858642578125e+01,1.000000000000000000e+00
1.426601409912109375e+01,1.000000000000000000e+00
1.489806175231933594e+01,1.000000000000000000e+00
1.450014114379882812e+01,1.000000000000000000e+00
1.490807533264160156e+01,1.000000000000000000e+00
1.428103446960449219e+01,1.000000000000000000e+00
1.528406143188476562e+01,1.000000000000000000e+00
1.431989669799804688e+01,1.000000000000000000e+00
6.608009338378906250e+00,1.000000000000000000e+00
1.486110687255859375e+01,1.000000000000000000e+00
1.434922218322753906e+01,1.000000000000000000e+00
1.434898376464843750e+01,1.000000000000000000e+00
1.462292671203613281e+01,1.000000000000000000e+00
1.795411109924316406e+01,1.000000000000000000e+00
1.567912101745605469e+01,1.000000000000000000e+00
1.417994499206542969e+01,1.000000000000000000e+00
1.402902603149414062e+01,1.000000000000000000e+00
1.439094543457031250e+01,1.000000000000000000e+00
1.535701751708984375e+01,1.000000000000000000e+00
1.436996459960937500e+01,1.000000000000000000e+00
1.486802101135253906e+01,1.000000000000000000e+00
1.426196098327636719e+01,1.000000000000000000e+00
1.684999465942382812e+01,1.000000000000000000e+00
1.391410827636718750e+01,1.000000000000000000e+00
1.528406143188476562e+01,1.000000000000000000e+00
1.491403579711914062e+01,1.000000000000000000e+00
1.502013206481933594e+01,1.000000000000000000e+00
1.434707641601562500e+01,1.000000000000000000e+00
1.411795616149902344e+01,1.000000000000000000e+00
1.446986198425292969e+01,1.000000000000000000e+00
1.499891281127929688e+01,1.000000000000000000e+00
1.415777206420898438e+01,1.000000000000000000e+00
1.482605934143066406e+01,1.000000000000000000e+00
1.436686515808105469e+01,1.000000000000000000e+00
1.468992233276367188e+01,1.000000000000000000e+00
1.462006568908691406e+01,1.000000000000000000e+00
1.494216918945312500e+01,1.000000000000000000e+00
1.431798934936523438e+01,1.000000000000000000e+00
1.482105255126953125e+01,1.000000000000000000e+00
1.458501815795898438e+01,1.000000000000000000e+00
1.476311683654785156e+01,1.000000000000000000e+00
